inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
BJK-TS1-INV04,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:07:42.0870000Z,0.0,AC voltage abnormal
BJK-TS1-INV04,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:42.3640000Z,0.0,Grid abnormal
BJK-TS1-INV05,Alarm0015,15,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:44.3640000Z,0.0,AC volt high
BJK-TS1-INV05,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:07:45.0870000Z,0.0,AC voltage abnormal
BJK-TS1-INV05,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:07:45.0870000Z,0.0,Grid abnormal
BJK-TS1-INV06,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T06:46:25.1870000Z,0.0,AC voltage abnormal
BJK-TS1-INV06,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T06:46:25.1870000Z,0.0,Grid abnormal
BJK-TS2-INV02,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T06:51:05.0310000Z,0.0,AC voltage abnormal
BJK-TS2-INV02,Alarm0015,15,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:07:47.0870000Z,0.0,AC volt high
BJK-TS2-INV02,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:07:47.0870000Z,0.0,Grid abnormal
BJK-TS2-INV03,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T06:51:08.0310000Z,0.0,AC voltage abnormal
BJK-TS2-INV03,Alarm0015,15,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:39.3640000Z,0.0,AC volt high
BJK-TS2-INV03,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:39.3640000Z,0.0,Grid abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T06:52:05.0310000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0015,15,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:43.3640000Z,0.0,AC volt high
BJK-TS2-INV09,Alarm0028,28,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:43.3640000Z,0.0,AC voltage 10min high
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:46:17.2290000Z,2026-04-13T07:10:43.3640000Z,0.0,Grid abnormal
BJK-TS1-INV04,Alarm0015,15,Alarm,2026-04-13T06:46:22.1870000Z,2026-04-13T07:07:42.0870000Z,0.0,AC volt high
BJK-TS1-INV01,Alarm0015,15,Alarm,2026-04-13T06:47:12.1870000Z,2026-04-13T07:07:45.0870000Z,0.0,AC volt high
