date,inverter_name,energy_kwh,max_power_kw,rated_kw,capacity_factor_pct
2026-02-07,TNG-TS1-INV03,21.57,6.32,283.0,0.32
2026-02-07,TNG-TS1-INV04,25.29,6.7,283.0,0.37
2026-02-07,TNG-TS1-INV05,19.72,5.98,283.0,0.29
2026-02-07,TNG-TS1-INV06,17.56,5.24,260.0,0.28
2026-02-07,TNG-TS1-INV07,21.85,6.17,283.0,0.32
2026-02-07,TNG-TS1-INV08,20.94,6.01,283.0,0.31
2026-02-07,TNG-TS1-INV09,17.04,5.22,282.0,0.25
2026-02-07,TNG-TS2-INV21,18.56,5.56,291.0,0.27
2026-02-07,TNG-TS2-INV22,14.13,4.91,291.0,0.2
2026-02-07,TNG-TS2-INV23,16.22,5.61,291.0,0.23
2026-02-07,TNG-TS2-INV24,18.35,5.98,291.0,0.26
2026-02-07,TNG-TS2-INV25,20.51,6.2,291.0,0.29
2026-02-07,TNG-TS2-INV26,17.81,4.93,290.0,0.26
2026-02-07,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-08,TNG-TS1-INV01,287.91,118.22,283.0,4.24
2026-02-08,TNG-TS1-INV02,252.87,111.73,283.0,3.72
2026-02-08,TNG-TS1-INV03,249.41,102.7,283.0,3.67
2026-02-08,TNG-TS1-INV04,233.34,94.46,283.0,3.44
2026-02-08,TNG-TS1-INV05,229.11,95.0,283.0,3.37
2026-02-08,TNG-TS1-INV06,167.34,68.59,260.0,2.68
2026-02-08,TNG-TS1-INV07,273.75,105.13,283.0,4.03
2026-02-08,TNG-TS1-INV08,304.58,114.29,283.0,4.48
2026-02-08,TNG-TS1-INV09,280.02,105.35,282.0,4.14
2026-02-08,TNG-TS2-INV21,252.93,87.85,291.0,3.62
2026-02-08,TNG-TS2-INV22,227.66,74.23,291.0,3.26
2026-02-08,TNG-TS2-INV23,226.25,95.33,291.0,3.24
2026-02-08,TNG-TS2-INV24,208.59,93.45,291.0,2.99
2026-02-08,TNG-TS2-INV25,195.43,85.43,291.0,2.8
2026-02-08,TNG-TS2-INV26,221.94,72.69,290.0,3.19
2026-02-08,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-09,TNG-TS1-INV01,145.48,36.01,283.0,2.14
2026-02-09,TNG-TS1-INV02,143.58,34.97,283.0,2.11
2026-02-09,TNG-TS1-INV03,136.57,33.49,283.0,2.01
2026-02-09,TNG-TS1-INV04,130.18,31.24,283.0,1.92
2026-02-09,TNG-TS1-INV05,124.79,30.71,283.0,1.84
2026-02-09,TNG-TS1-INV06,99.63,24.42,260.0,1.6
2026-02-09,TNG-TS1-INV07,144.78,34.9,283.0,2.13
2026-02-09,TNG-TS1-INV08,135.95,33.64,283.0,2.0
2026-02-09,TNG-TS1-INV09,120.23,29.8,282.0,1.78
2026-02-09,TNG-TS2-INV21,112.43,28.16,291.0,1.61
2026-02-09,TNG-TS2-INV22,99.63,25.55,291.0,1.43
2026-02-09,TNG-TS2-INV23,128.34,32.38,291.0,1.84
2026-02-09,TNG-TS2-INV24,124.78,31.02,291.0,1.79
2026-02-09,TNG-TS2-INV25,117.32,28.95,291.0,1.68
2026-02-09,TNG-TS2-INV26,98.14,24.4,290.0,1.41
2026-02-09,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-10,TNG-TS1-INV01,62.96,12.34,283.0,0.93
2026-02-10,TNG-TS1-INV02,63.92,12.16,283.0,0.94
2026-02-10,TNG-TS1-INV03,60.33,11.49,283.0,0.89
2026-02-10,TNG-TS1-INV04,59.38,10.92,283.0,0.87
2026-02-10,TNG-TS1-INV05,53.7,10.32,283.0,0.79
2026-02-10,TNG-TS1-INV06,43.18,8.24,260.0,0.69
2026-02-10,TNG-TS1-INV07,64.39,12.13,283.0,0.95
2026-02-10,TNG-TS1-INV08,58.05,11.21,283.0,0.85
2026-02-10,TNG-TS1-INV09,51.33,10.03,282.0,0.76
2026-02-10,TNG-TS2-INV21,46.51,8.9,291.0,0.67
2026-02-10,TNG-TS2-INV22,39.71,8.02,291.0,0.57
2026-02-10,TNG-TS2-INV23,52.44,10.35,291.0,0.75
2026-02-10,TNG-TS2-INV24,52.02,10.13,291.0,0.74
2026-02-10,TNG-TS2-INV25,50.25,9.68,291.0,0.72
2026-02-10,TNG-TS2-INV26,41.26,7.93,290.0,0.59
2026-02-10,TNG-TS2-INV27,4.09,3.21,260.0,0.07
2026-02-11,TNG-TS1-INV01,90.9,20.12,283.0,1.34
2026-02-11,TNG-TS1-INV02,91.29,19.88,283.0,1.34
2026-02-11,TNG-TS1-INV03,88.12,19.19,283.0,1.3
2026-02-11,TNG-TS1-INV04,86.51,18.62,283.0,1.27
2026-02-11,TNG-TS1-INV05,80.4,17.7,283.0,1.18
2026-02-11,TNG-TS1-INV06,64.02,14.0,260.0,1.03
2026-02-11,TNG-TS1-INV07,91.33,19.83,283.0,1.34
2026-02-11,TNG-TS1-INV08,85.44,18.97,283.0,1.26
2026-02-11,TNG-TS1-INV09,74.17,16.6,282.0,1.1
2026-02-11,TNG-TS2-INV21,70.0,15.55,291.0,1.0
2026-02-11,TNG-TS2-INV22,60.5,13.42,291.0,0.87
2026-02-11,TNG-TS2-INV23,79.26,17.71,291.0,1.13
2026-02-11,TNG-TS2-INV24,79.5,17.68,291.0,1.14
2026-02-11,TNG-TS2-INV25,74.36,16.28,291.0,1.06
2026-02-11,TNG-TS2-INV26,59.73,12.73,290.0,0.86
2026-02-11,TNG-TS2-INV27,30.98,7.18,260.0,0.5
2026-02-12,TNG-TS1-INV01,113.96,22.76,283.0,1.68
2026-02-12,TNG-TS1-INV02,114.27,22.51,283.0,1.68
2026-02-12,TNG-TS1-INV03,111.82,22.17,283.0,1.65
2026-02-12,TNG-TS1-INV04,109.75,21.25,283.0,1.62
2026-02-12,TNG-TS1-INV05,103.88,20.58,283.0,1.53
2026-02-12,TNG-TS1-INV06,82.55,16.29,260.0,1.32
2026-02-12,TNG-TS1-INV07,115.17,22.54,283.0,1.7
2026-02-12,TNG-TS1-INV08,111.33,22.11,283.0,1.64
2026-02-12,TNG-TS1-INV09,94.55,18.84,282.0,1.4
2026-02-12,TNG-TS2-INV21,92.19,18.38,291.0,1.32
2026-02-12,TNG-TS2-INV22,78.45,16.02,291.0,1.12
2026-02-12,TNG-TS2-INV23,104.21,21.07,291.0,1.49
2026-02-12,TNG-TS2-INV24,103.51,20.94,291.0,1.48
2026-02-12,TNG-TS2-INV25,96.21,19.3,291.0,1.38
2026-02-12,TNG-TS2-INV26,77.39,15.35,290.0,1.11
2026-02-12,TNG-TS2-INV27,43.7,8.93,260.0,0.7
2026-02-13,TNG-TS1-INV01,207.99,39.6,283.0,3.06
2026-02-13,TNG-TS1-INV02,202.51,38.32,283.0,2.98
2026-02-13,TNG-TS1-INV03,199.73,37.87,283.0,2.94
2026-02-13,TNG-TS1-INV04,192.08,36.18,283.0,2.83
2026-02-13,TNG-TS1-INV05,188.3,35.72,283.0,2.77
2026-02-13,TNG-TS1-INV06,150.24,28.3,260.0,2.41
2026-02-13,TNG-TS1-INV07,206.06,39.25,283.0,3.03
2026-02-13,TNG-TS1-INV08,205.57,39.3,283.0,3.03
2026-02-13,TNG-TS1-INV09,178.82,34.28,282.0,2.64
2026-02-13,TNG-TS2-INV21,171.69,32.89,291.0,2.46
2026-02-13,TNG-TS2-INV22,145.66,28.21,291.0,2.09
2026-02-13,TNG-TS2-INV23,195.49,37.55,291.0,2.8
2026-02-13,TNG-TS2-INV24,194.18,36.88,291.0,2.78
2026-02-13,TNG-TS2-INV25,177.66,33.47,291.0,2.54
2026-02-13,TNG-TS2-INV26,141.9,27.29,290.0,2.04
2026-02-13,TNG-TS2-INV27,81.03,15.98,260.0,1.3
2026-02-14,TNG-TS1-INV01,562.27,165.16,283.0,8.28
2026-02-14,TNG-TS1-INV02,534.34,156.73,283.0,7.87
2026-02-14,TNG-TS1-INV03,512.12,149.29,283.0,7.54
2026-02-14,TNG-TS1-INV04,497.43,145.53,283.0,7.32
2026-02-14,TNG-TS1-INV05,487.89,146.08,283.0,7.18
2026-02-14,TNG-TS1-INV06,375.56,112.71,260.0,6.02
2026-02-14,TNG-TS1-INV07,534.24,158.53,283.0,7.87
2026-02-14,TNG-TS1-INV08,562.93,162.39,283.0,8.29
2026-02-14,TNG-TS1-INV09,484.34,142.2,282.0,7.16
2026-02-14,TNG-TS2-INV21,466.04,136.53,291.0,6.67
2026-02-14,TNG-TS2-INV22,397.67,120.6,291.0,5.69
2026-02-14,TNG-TS2-INV23,498.8,151.57,291.0,7.14
2026-02-14,TNG-TS2-INV24,488.55,146.42,291.0,7.0
2026-02-14,TNG-TS2-INV25,431.55,132.11,291.0,6.18
2026-02-14,TNG-TS2-INV26,377.55,112.73,290.0,5.42
2026-02-14,TNG-TS2-INV27,219.16,65.62,260.0,3.51
2026-02-15,TNG-TS1-INV01,904.94,170.85,283.0,13.32
2026-02-15,TNG-TS1-INV02,810.32,156.33,283.0,11.93
2026-02-15,TNG-TS1-INV03,781.29,151.86,283.0,11.5
2026-02-15,TNG-TS1-INV04,737.83,145.07,283.0,10.86
2026-02-15,TNG-TS1-INV05,724.73,145.65,283.0,10.67
2026-02-15,TNG-TS1-INV06,578.46,118.79,260.0,9.27
2026-02-15,TNG-TS1-INV07,839.23,172.21,283.0,12.36
2026-02-15,TNG-TS1-INV08,934.87,181.19,283.0,13.76
2026-02-15,TNG-TS1-INV09,790.18,153.17,282.0,11.68
2026-02-15,TNG-TS2-INV21,750.42,147.02,291.0,10.74
2026-02-15,TNG-TS2-INV22,613.82,128.16,291.0,8.79
2026-02-15,TNG-TS2-INV23,755.78,158.43,291.0,10.82
2026-02-15,TNG-TS2-INV24,727.97,149.77,291.0,10.42
2026-02-15,TNG-TS2-INV25,637.89,133.18,291.0,9.13
2026-02-15,TNG-TS2-INV26,582.59,119.84,290.0,8.37
2026-02-15,TNG-TS2-INV27,338.07,71.47,260.0,5.42
2026-02-16,TNG-TS1-INV01,530.95,105.98,283.0,7.82
2026-02-16,TNG-TS1-INV02,452.55,89.14,283.0,6.66
2026-02-16,TNG-TS1-INV03,460.49,89.33,283.0,6.78
2026-02-16,TNG-TS1-INV04,415.67,80.29,283.0,6.12
2026-02-16,TNG-TS1-INV05,412.54,81.79,283.0,6.07
2026-02-16,TNG-TS1-INV06,340.85,67.13,260.0,5.46
2026-02-16,TNG-TS1-INV07,486.33,95.29,283.0,7.16
2026-02-16,TNG-TS1-INV08,509.74,103.3,283.0,7.5
2026-02-16,TNG-TS1-INV09,447.35,90.13,282.0,6.61
2026-02-16,TNG-TS2-INV21,413.93,82.28,291.0,5.93
