time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-08-02T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-03T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-03T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-03T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-03T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-03T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-03T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-03T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-03T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-03T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-03T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-03T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-03T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-03T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-03T03:00:00,SE2,0.0,0.0,0.0,0.0
