PVSYST 7.4.8
;File;File date;Description
Project;221208 - Lundby.PRJ;04/07/25 15h48;221208 - Lundby;
Geographical Site;Grunnarp_Solcast_TMY.SIT;04/07/25 15h48;Grunnarp;Sweden;Europe;;
Weather data;Grunnarp_Solcast_TMY.MET;22/05/25 11h37;Grunnarp;Solcast TMY;TMY;
Simulation variant;221208 - Lundby.VD1;07/11/25 15h27;251014- Lundby - PVsyst report- Grid Studies-Final run- 66% 33% 720 725;
Simulation date;;19/11/25 09h43

Simulation:;Hourly values; from 01/01/90; to 31/12/90 

date;GlobInc;GlobEff;EArray;E_Grid;PR;HSol;ShdLoss;GlobHor;T_Amb;OhmLoss;EACOhmL;EOutInv;EArrRef;EArrNom;IL_Imax;IL_Pmax;InvLoss;IL_Pmin;IL_Oper;IL_Vmin;IL_Vmax;EArrMPP;EMVOhmL;IArray;UArray;IAMLoss;SlgLoss;TempLss;LIDLoss;EGrdLim;EMVTrfL;DiffHor;BeamHor;WindVel
    ;W/m�;W/m�;kW;kW;ratio;�;W/m�;W/m�;캜;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;A;V;W/m�;W/m�;kW;kW;kW;kW;W/m�;W/m�;m/s

06/01/90 04:00;0;0;0;-5.066;0;0;0;0;-0.9001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.4
06/01/90 05:00;0;0;0;-5.066;0;0;0;0;-0.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.2999
06/01/90 06:00;0;0;0;-5.066;0;0;0;0;0.7002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.4
06/01/90 07:00;0;0;0;-5.066;0;0;0;0;1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.5001
06/01/90 08:00;0;0;0;-4.866;0;0.2229;0;0;1.2997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.7001
06/01/90 09:00;15.989;11.897;104.94;70.989;0.5166;3.0834;0.9786;16.997;1.6001;0.0778;0.0085;76.317;137.41;114.58;0;0;28.623;0;28.623;0;0;104.94;0.0011;105.13;998.16;0.4993;2.6021;-8.7337;1.0958;0;4.7457;16.997;0;7.0001
06/01/90 10:00;71.128;44.907;400.99;381.86;0.6247;7.2973;14.563;52.999;1.8001;0.3239;0.2227;389.92;611.25;421.32;0;0;11.069;0;11.069;0;0;400.99;0.0289;382.55;1048.2;1.8861;9.8321;-29.414;4.1776;0;4.89;51.001;1.9977;7.6
06/01/90 11:00;71.525;54.092;498.08;477.59;0.777;9.7698;3.6219;66.005;2.0002;0.4164;0.3469;486.6;614.66;510.46;0;0;11.483;0;11.483;0;0;498.08;0.045;472.64;1053.8;2.0552;11.84;-34.701;5.192;0;4.9736;65.998;0.0073;8.1
06/01/90 12:00;74.318;56.207;518.69;497.91;0.7796;10.306;3.7875;68.998;1.8998;0.4365;0.3768;507.13;638.66;530.72;0;0;11.562;0;11.562;0;0;518.69;0.0489;491.44;1055.5;2.1091;12.302;-36.103;5.4071;0;4.9938;68.998;0;8.2999
06/01/90 13:00;51.036;38.367;351.77;333.13;0.7595;8.8598;2.8088;50.006;1.8998;0.2799;0.1701;340.73;438.59;365.14;0;0;11.038;0;11.038;0;0;351.77;0.0221;337.54;1042.2;1.5316;8.3953;-25.701;3.6695;0;4.8546;49.999;0.0067;8.2999
06/01/90 14:00;25.771;19.241;172.94;143.29;0.647;5.5514;1.5507;26.998;2.0999;0.1303;0.0326;149.21;221.47;184.92;0;0;23.727;0;23.727;0;0;172.94;0.0042;170.31;1015.4;0.8053;4.2088;-13.494;1.8055;0;4.762;26.998;0;8.2999
06/01/90 15:00;0;0;0;-4.866;0;1.7276;0;4.0031;2.2999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;3.9997;0.0034;8.4
06/01/90 16:00;0;0;0;-5.066;0;0;0;0;2.4002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
06/01/90 17:00;0;0;0;-5.066;0;0;0;0;2.4002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2001
06/01/90 18:00;0;0;0;-5.066;0;0;0;0;2.2999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2001
06/01/90 19:00;0;0;0;-5.066;0;0;0;0;2.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
06/01/90 20:00;0;0;0;-5.066;0;0;0;0;1.8001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.7001
06/01/90 21:00;0;0;0;-5.066;0;0;0;0;2.0999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.9
06/01/90 22:00;0;0;0;-5.066;0;0;0;0;2.4002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
06/01/90 23:00;0;0;0;-5.066;0;0;0;0;2.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.9
07/01/90 00:00;0;0;0;-5.066;0;0;0;0;2.6003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7999
07/01/90 01:00;0;0;0;-5.066;0;0;0;0;1.8998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
07/01/90 02:00;0;0;0;-5.066;0;0;0;0;1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
07/01/90 03:00;0;0;0;-5.066;0;0;0;0;-0.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
07/01/90 04:00;0;0;0;-5.066;0;0;0;0;-0.5997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.8001
07/01/90 05:00;0;0;0;-5.066;0;0;0;0;-1.1998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.7
07/01/90 06:00;0;0;0;-5.066;0;0;0;0;-1.9002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.8001
07/01/90 07:00;0;0;0;-5.066;0;0;0;0;-2.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
07/01/90 08:00;0;0;0;-4.866;0;0.2948;0;0;-2.6998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
07/01/90 09:00;131.36;42.896;308.69;288.24;0.2553;3.1633;59.819;31.999;-2.8001;0.2355;0.1279;295.43;1128.8;384.56;0;0;13.265;0;13.265;0;0;308.69;0.0166;290.27;1063.5;3.5922;9.4086;-32.509;3.2021;0;4.8261;18.997;13.002;4.8001
07/01/90 10:00;313.03;150.64;1128.4;1097;0.4078;7.3932;122.79;98.004;-2.2;1.1245;1.8161;1113.4;2690;1326.9;0;0;15.011;0;15.011;0;0;1128.4;0.2358;1028;1097.7;6.5409;33.052;-94.041;11.688;0;5.9632;38;60.004;4.5001
07/01/90 11:00;421.65;221.89;1743;1697.5;0.4685;9.882;145;143.99;-1.5002;2.0671;4.3489;1723;3623.5;1944.8;0;0;19.998;0;19.998;0;0;1743;0.5647;1582.4;1101.5;6.0271;48.692;-122.01;18.048;0;7.6693;44.003;99.991;4.3001
07/01/90 12:00;437.52;234.12;1865.3;1816.8;0.4832;10.433;146.18;154;-1.1998;2.2856;4.9831;1844.3;3759.9;2053.1;0;0;20.95;0;20.95;0;0;1865.3;0.647;1694.1;1101.1;5.7962;51.375;-124.98;19.316;0;8.0964;48.003;105.99;4.3001
07/01/90 13:00;378.01;192.27;1497.5;1457.9;0.4488;8.999;137.36;127;-1.1001;1.6669;3.2067;1479.5;3248.5;1689.8;0;0;17.986;0;17.986;0;0;1497.5;0.4164;1363.5;1098.3;6.1756;42.188;-108.17;15.509;0;6.8999;44.003;82.994;4.2
07/01/90 14:00;239.35;103.36;751.74;727.61;0.3537;5.6994;107.24;68.998;-1.3001;0.6683;0.8008;739.34;2056.9;915.29;0;0;12.395;0;12.395;0;0;751.74;0.104;692.34;1085.8;5.8532;22.675;-66.553;7.7895;0;5.2794;31.997;37;4.0001
07/01/90 15:00;0;0;0;-4.866;0;1.7907;0;10.001;-2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;6.9978;3.0034;3.8001
07/01/90 16:00;0;0;0;-5.066;0;0;0;0;-2.6998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5999
07/01/90 17:00;0;0;0;-5.066;0;0;0;0;-3.0999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.4
07/01/90 18:00;0;0;0;-5.066;0;0;0;0;-3.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.0999
07/01/90 19:00;0;0;0;-5.066;0;0;0;0;-4.3998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.8001
07/01/90 20:00;0;0;0;-5.066;0;0;0;0;-5.1002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.7
07/01/90 21:00;0;0;0;-5.066;0;0;0;0;-5.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.3999
07/01/90 22:00;0;0;0;-5.066;0;0;0;0;-6.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.2
07/01/90 23:00;0;0;0;-5.066;0;0;0;0;-6.4001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;1.8001
08/01/90 00:00;0;0;0;-5.066;0;0;0;0;-6.4999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;1.8001
08/01/90 01:00;0;0;0;-5.066;0;0;0;0;-6.4999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.3999
08/01/90 02:00;0;0;0;-5.066;0;0;0;0;-5.8997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.4
08/01/90 03:00;0;0;0;-5.066;0;0;0;0;-4.9002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.3001
08/01/90 04:00;0;0;0;-5.066;0;0;0;0;-3.9997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0999
08/01/90 05:00;0;0;0;-5.066;0;0;0;0;-2.8998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
08/01/90 06:00;0;0;0;-5.066;0;0;0;0;-1.9002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.0999
08/01/90 07:00;0;0;0;-5.066;0;0;0;0;-1.1998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.6
08/01/90 08:00;0;0;0;-4.866;0;0.278;0;0;-0.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
08/01/90 09:00;0;0;0;-4.866;0;3.2505;0;6.9957;-0.2002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;6.9957;0;7.9
08/01/90 10:00;8.9292;6.5298;58.097;21.235;0.2767;7.4965;0.7274;11.996;0.5999;0.043;0.001;26.173;76.734;65.331;0;0;31.924;0;31.924;0;0;58.097;0.0001;59.445;977.32;0.2639;1.4263;-5.28;0.6087;0;4.7407;11.996;0;8.2001
08/01/90 11:00;21.987;16.227;147.67;116.43;0.6162;10.002;1.5442;26.001;1.6001;0.1105;0.0218;122.12;188.95;159;0;0;25.553;0;25.553;0;0;147.67;0.0028;146.15;1010.4;0.7069;3.5471;-11.952;1.5445;0;4.7547;26.001;0;8.2999
08/01/90 12:00;15.357;11.266;101.26;67.065;0.5082;10.567;1.1443;19.005;2.4999;0.0754;0.0077;72.361;131.97;111.32;0;0;28.903;0;28.903;0;0;101.26;0.001;102.02;992.6;0.5127;2.462;-8.1713;1.0599;0;4.7452;18.997;0.008;8.4
08/01/90 13:00;9.9491;7.2676;64.233;27.731;0.3243;9.1451;0.7891;12.994;3.1998;0.0479;0.0016;32.719;85.499;72.459;0;0;31.514;0;31.514;0;0;64.233;0.0002;66.072;972.17;0.3246;1.5877;-5.2245;0.6728;0;4.7411;12.994;0;8.2999
08/01/90 14:00;0;0;0;-4.866;0;5.8538;0;9.0037;3.7002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;9.0009;0.0027;8.1
08/01/90 15:00;0;0;0;-4.866;0;1.8598;0;3.0055;4.1002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;2.9981;0.0074;8.0001
08/01/90 16:00;0;0;0;-5.066;0;0;0;0;4.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2001
08/01/90 17:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
08/01/90 18:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
08/01/90 19:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4999
08/01/90 20:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
08/01/90 21:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
08/01/90 22:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
08/01/90 23:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
09/01/90 00:00;0;0;0;-5.066;0;0;0;0;4.5003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
09/01/90 01:00;0;0;0;-5.066;0;0;0;0;4.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4999
09/01/90 02:00;0;0;0;-5.066;0;0;0;0;4.8001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4999
09/01/90 03:00;0;0;0;-5.066;0;0;0;0;5.0001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4999
09/01/90 04:00;0;0;0;-5.066;0;0;0;0;5.2001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
09/01/90 05:00;0;0;0;-5.066;0;0;0;0;5.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.9
09/01/90 06:00;0;0;0;-5.066;0;0;0;0;5.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
09/01/90 07:00;0;0;0;-5.066;0;0;0;0;5.2001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.6
09/01/90 08:00;0;0;0;-4.866;0;0.3642;0;0;5.0998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.2
09/01/90 09:00;29.95;17.239;145.53;114.09;0.4433;3.3449;6.8116;21.997;4.8998;0.1099;0.021;119.76;257.38;163.42;0;0;25.77;0;25.77;0;0;145.53;0.0027;145.37;1001.1;0.8886;3.7731;-10.523;1.5175;0;4.7542;21;0.9975;5.9
09/01/90 10:00;49.671;37.381;337.36;318.09;0.7452;7.6071;2.6199;47;5.2998;0.2706;0.1553;325.56;426.85;354.26;0;0;11.807;0;11.807;0;0;337.36;0.0202;327.77;1029.3;1.5501;8.1808;-21.21;3.5179;0;4.8446;47;0;5.7
09/01/90 11:00;79.168;59.964;546.43;524.99;0.7717;10.128;3.9209;72.003;5.8999;0.4715;0.4185;534.5;680.34;564.66;0;0;11.93;0;11.93;0;0;546.43;0.0543;523.51;1043.8;2.2476;13.126;-31.192;5.695;0;5.0219;72.001;0.0026;5.5001
09/01/90 12:00;84.73;64.223;586.06;564.04;0.7746;10.709;4.1821;77.004;6.1;0.5129;0.4826;573.95;728.14;604.54;0;0;12.113;0;12.113;0;0;586.06;0.0627;560.64;1045.3;2.3619;14.058;-32.738;6.1079;0;5.0651;77.002;0.002;5.2999
09/01/90 13:00;59.713;45.001;407.81;388.28;0.7566;9.2981;3.1693;57.002;6.3997;0.3364;0.2302;396.4;513.15;426.67;0;0;11.406;0;11.406;0;0;407.81;0.0299;395.13;1032.1;1.7687;9.8482;-23.649;4.2528;0;4.8951;56.997;0.0045;5.0001
09/01/90 14:00;48.53;36.647;325.6;305.54;0.7326;6.0147;2.2295;41.002;6.2003;0.2609;0.1434;312.88;417.05;342.95;0;0;12.721;0;12.721;0;0;325.6;0.0186;317.51;1025.5;1.6811;8.0234;-19.604;3.3913;0;4.8366;39.997;1.0055;4.8001
09/01/90 15:00;8.6094;6.4133;54.083;16.956;0.2292;1.9346;0.5415;10.001;5.4002;0.0407;0.0007;21.861;73.986;61.873;0;0;32.222;0;32.222;0;0;54.083;0.0001;56.398;958.96;0.2644;1.4027;-4.0268;0.5649;0;4.7405;9.0009;1.0003;4.5001
09/01/90 16:00;0;0;0;-5.066;0;0;0;0;4.8001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0001
09/01/90 17:00;0;0;0;-5.066;0;0;0;0;4.3003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5001
09/01/90 18:00;0;0;0;-5.066;0;0;0;0;3.9999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
09/01/90 19:00;0;0;0;-5.066;0;0;0;0;3.7999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.2
09/01/90 20:00;0;0;0;-5.066;0;0;0;0;3.7002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
09/01/90 21:00;0;0;0;-5.066;0;0;0;0;3.5998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.4
09/01/90 22:00;0;0;0;-5.066;0;0;0;0;3.5001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5001
09/01/90 23:00;0;0;0;-5.066;0;0;0;0;3.5998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5001
10/01/90 00:00;0;0;0;-5.066;0;0;0;0;3.7999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5999
10/01/90 01:00;0;0;0;-5.066;0;0;0;0;3.9002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.8001
10/01/90 02:00;0;0;0;-5.066;0;0;0;0;3.9999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.9
10/01/90 03:00;0;0;0;-5.066;0;0;0;0;3.9999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0001
10/01/90 04:00;0;0;0;-5.066;0;0;0;0;3.7999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0001
10/01/90 05:00;0;0;0;-5.066;0;0;0;0;3.7999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0999
10/01/90 06:00;0;0;0;-5.066;0;0;0;0;3.7999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.2
10/01/90 07:00;0;0;0;-5.066;0;0;0;0;3.5998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.3001
10/01/90 08:00;0;0;0;-4.866;0;0.3606;0;0;3.5001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.4
10/01/90 09:00;68.355;26.329;201.87;174.1;0.2964;3.4465;28.652;22.995;3.5001;0.1531;0.0476;180.28;587.42;240;0;0;21.596;0;21.596;0;0;201.87;0.0062;197.36;1022.9;1.9747;5.7722;-16.158;2.0974;0;4.7721;18.002;4.9931;4.5001
10/01/90 10:00;8.9753;6.5644;57.763;20.865;0.2705;7.725;0.7278;11.996;3.5998;0.0432;0.001;25.8;77.13;65.635;0;0;31.963;0;31.963;0;0;57.763;0.0001;59.766;966.5;0.2674;1.4339;-4.657;0.6052;0;4.7407;11.996;0;4.4
10/01/90 11:00;16.27;11.951;107.19;73.341;0.5246;10.263;1.2017;20.002;3.5998;0.0802;0.0091;78.688;139.82;117.93;0;0;28.5;0;28.5;0;0;107.19;0.0012;108.16;990.99;0.5353;2.6118;-8.2149;1.1217;0;4.7461;19.998;0.004;4.2
10/01/90 12:00;17.189;12.628;113.52;80.068;0.542;10.857;1.2614;21;3.5001;0.085;0.0107;85.468;147.72;124.51;0;0;28.048;0;28.048;0;0;113.52;0.0014;114.25;993.57;0.5714;2.7598;-8.6941;1.1879;0;4.7472;21;0;4.2
10/01/90 13:00;19.109;14.084;126.85;94.245;0.5739;9.4578;1.3707;22.995;3.5001;0.0952;0.0146;99.76;164.22;138.39;0;0;27.095;0;27.095;0;0;126.85;0.0019;127.12;997.95;0.61;3.0784;-9.6186;1.3271;0;4.7498;22.995;0;4.3001
10/01/90 14:00;18.905;14.025;125.54;92.848;0.5715;6.1819;1.2911;21.997;3.3001;0.0941;0.0142;98.351;162.46;136.85;0;0;27.184;0;27.184;0;0;125.54;0.0018;125.72;998.53;0.5536;3.0663;-9.6037;1.3124;0;4.7495;21.997;0;4.5999
10/01/90 15:00;0;0;0;-4.866;0;2.1056;0;5.9981;3.3001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.9981;0;4.9
10/01/90 16:00;0;0;0;-5.066;0;0;0;0;3.3001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
10/01/90 17:00;0;0;0;-5.066;0;0;0;0;3.3998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.4
10/01/90 18:00;0;0;0;-5.066;0;0;0;0;3.3001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
10/01/90 19:00;0;0;0;-5.066;0;0;0;0;2.9997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.0001
10/01/90 20:00;0;0;0;-5.066;0;0;0;0;2.6003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.2999
10/01/90 21:00;0;0;0;-5.066;0;0;0;0;2.2999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.4
10/01/90 22:00;0;0;0;-5.066;0;0;0;0;2.2002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.2999
10/01/90 23:00;0;0;0;-5.066;0;0;0;0;2.0999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.4
11/01/90 00:00;0;0;0;-5.066;0;0;0;0;2.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.7999
11/01/90 01:00;0;0;0;-5.066;0;0;0;0;1.6998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2001
11/01/90 02:00;0;0;0;-5.066;0;0;0;0;1.6001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.4
11/01/90 03:00;0;0;0;-5.066;0;0;0;0;1.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
11/01/90 04:00;0;0;0;-5.066;0;0;0;0;1.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
11/01/90 05:00;0;0;0;-5.066;0;0;0;0;1.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
11/01/90 06:00;0;0;0;-5.066;0;0;0;0;1.1003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2001
11/01/90 07:00;0;0;0;-5.066;0;0;0;0;1.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.1
11/01/90 08:00;0;0;0;-4.866;0;0.4607;0;0;1.4998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
