time_start,fcr_n_price_eur_mw,fcr_n_volume_mw,fcr_d_up_price_eur_mw,fcr_d_up_volume_mw,fcr_d_down_price_eur_mw,fcr_d_down_volume_mw
2025-01-03T02:00:00,15.737869565217391,230.0,0.8743545611015491,581.0,2.0982500821557672,608.6
2025-01-03T03:00:00,16.497666666666667,240.0,0.8968270944741533,561.0,2.1644259712985647,571.4
2025-01-03T04:00:00,16.988333333333333,240.0,0.8844028520499109,561.0,3.055936856554564,582.8
2025-01-03T05:00:00,19.731854838709676,248.0,0.9721170395869191,581.0,2.1683325004164584,600.3
2025-01-03T06:00:00,22.25625,240.0,0.9944059065934066,582.4,1.4902876067631166,573.7
2025-01-03T07:00:00,21.910416666666666,240.0,1.0261877033738653,583.9,1.6486218847994718,605.9
2025-01-03T08:00:00,21.536666666666665,240.0,1.04,591.1,1.7099802826158397,608.6
2025-01-03T09:00:00,21.535,240.0,1.4818899309856663,565.1,1.6898355428763214,595.9
2025-01-03T10:00:00,21.398695652173913,230.0,1.0,595.6,1.593963782696177,596.4
2025-01-03T11:00:00,21.533333333333335,240.0,1.0,594.1,1.5991376394994927,591.4
2025-01-03T12:00:00,18.81869565217391,230.0,1.4258003442340792,581.0,1.6499669312169312,604.8
2025-01-03T13:00:00,18.812916666666666,240.0,1.377659208261618,581.0,1.7609001751313484,571.0
2025-01-03T14:00:00,18.60108695652174,230.0,1.417724612736661,581.0,1.7888966695132364,585.5
2025-01-03T15:00:00,18.62086956521739,230.0,1.9931679389312977,655.0,1.606340877914952,583.2
2025-01-03T16:00:00,18.623695652173915,230.0,2.0460091603053434,655.0,1.5695267489711935,583.2
2025-01-03T17:00:00,18.612391304347828,230.0,2.0296809160305345,655.0,1.5786485557083907,581.6
2025-01-03T18:00:00,17.413875,240.0,1.6885954198473283,655.0,1.5785219478737997,583.2
2025-01-03T19:00:00,18.32608695652174,230.0,1.6809366895499618,655.5,1.5755727023319617,583.2
2025-01-03T20:00:00,18.302833333333332,240.0,1.6918410232983097,656.7,1.6064012356272523,582.7
2025-01-03T21:00:00,17.191782608695654,230.0,1.04,627.0,1.6071269868398563,585.1
2025-01-03T22:00:00,18.242608695652173,230.0,0.9930277258037081,587.9,1.790313195276399,584.3
2025-01-03T23:00:00,21.083333333333332,240.0,0.9657429649965683,582.8,1.7573464540210384,589.4
2025-01-04T00:00:00,11.991875,240.0,1.025251677852349,596.0,6.335308641975309,567.0
2025-01-04T01:00:00,12.017291838417147,242.6,1.0151342281879194,596.0,6.3144268077601415,567.0
2025-01-04T02:00:00,12.00990897807199,241.7,0.9946409395973155,596.0,6.193051146384479,567.0
2025-01-04T03:00:00,12.18284293410692,241.3,1.0127604166666666,576.0,6.1852204585537915,567.0
2025-01-04T04:00:00,12.167666666666667,240.0,1.1365391014975041,601.0,6.151287477954145,567.0
2025-01-04T05:00:00,12.163833333333333,240.0,1.1381411359724614,581.0,6.1682539682539685,567.0
2025-01-04T06:00:00,12.006610029009531,241.3,2.6834652406417114,561.0,6.052627865961199,567.0
2025-01-04T07:00:00,11.841833333333334,240.0,5.979019607843138,561.0,5.950617283950617,567.0
2025-01-04T08:00:00,11.88875,240.0,6.090068846815835,581.0,5.85679012345679,567.0
2025-01-04T09:00:00,11.789958333333333,240.0,6.117397504456328,561.0,5.851851851851852,567.0
2025-01-04T10:00:00,11.742541666666666,240.0,6.344199655765921,581.0,5.864197530864198,567.0
2025-01-04T11:00:00,11.742541666666666,240.0,6.4357754010695185,561.0,5.993047619047619,567.0
2025-01-04T12:00:00,11.746333333333334,240.0,6.58065404475043,581.0,5.915047619047619,567.0
